,Dry Mass,Area,Volume,Phase Entropy Mean,Phase Entropy Radial Distribution,Phase Range,Peak Phase,Orientation
257,1.3714343,1.344884,6.568498,-0.9663183,-1.1253492,0.50228,0.5012887,-1.1149089
258,2.314302,-0.046715803,0.13321047,-0.7575845,-0.71880865,1.2138932,1.2126225,-0.9535134
259,-3.2073205,-4.348939,-26.399572,0.9539438,0.7662543,-0.21624048,-0.21745157,-0.14869797
260,-2.1294317,-2.5951877,-17.616251,-0.49903956,-0.7519414,-0.17268546,-0.17132644,0.72764075
261,-2.2030709,-2.9606922,-17.520136,-0.02234981,-0.21574949,-0.13815397,-0.1381068,-1.0200831
262,2.8688626,2.223436,12.659372,-1.9353323,-2.062194,0.55816764,0.5573515,-0.9945618
263,-0.77715343,-0.7006,-8.1600485,1.4689819,1.6129068,0.06787952,0.06813017,-1.9283742
264,1.826864,-0.23449793,-3.5612292,-0.43948516,-0.41056025,1.1737429,1.1794283,-1.0906959
265,-1.8116045,-2.0989063,-15.329639,-0.37469456,-0.60718334,-0.44272014,-0.44182155,0.40924847
266,2.5821955,3.883296,24.101814,-1.47587,-1.4642714,0.34642932,0.34537464,-1.2010082
267,-0.08644842,0.72788554,0.73307467,-1.5383477,-1.7987423,-1.0748681,-1.076149,-0.355778
268,-1.2343951,-0.7307793,-3.8370109,-0.51449925,-0.6617155,-0.46900573,-0.46983683,-1.2630384
269,1.1053635,0.35232127,2.582817,-1.2970067,-1.3563043,0.3191608,0.31916165,-1.1857792
270,-2.1948383,-2.1391454,-14.416982,0.56586146,0.48838365,-0.64606214,-0.64488375,-1.1213073
271,-0.0059301304,-1.9614229,-12.341768,0.714034,0.869641,0.7063425,0.70667344,-1.3870434
272,-1.1995345,-0.35856828,-3.0370975,1.2241205,1.3088499,-0.27901667,-0.27858475,-1.2968947
273,1.193761,2.112779,21.526585,-0.1855431,0.056550346,-0.17634633,-0.17617738,-1.2492555
274,-3.2306979,-2.662253,-18.56689,1.0135903,0.745454,-0.5653763,-0.5669759,-1.2628317
275,-1.3689225,-2.3302808,-12.310413,0.114906915,0.05961353,0.58691454,0.58637345,-1.0635904
276,-1.9828222,-2.8265622,-15.438927,1.0648243,1.1580228,0.20040247,0.19903463,-0.8171549
277,1.5956129,-0.45245934,-4.586968,-0.6364583,-0.6797541,0.6569741,0.65591455,-0.93380773
278,-0.2917354,-0.9085016,-1.480692,0.18411367,0.24031864,0.51900876,0.51795423,-1.6398041
279,-3.4776344,-2.8600948,-18.156946,0.34910342,0.12724029,-1.2442808,-1.2455448,-0.7753345
280,0.7353653,-0.23449793,-2.4927158,-0.42528772,-0.4212066,0.39265436,0.39101344,-1.5806482
281,0.7675175,-0.08360158,4.306034,-0.1371771,-0.0542526,0.89449066,0.89490974,-1.7910466
282,-0.067557536,-0.44575283,-5.3887835,-0.44515908,-0.5205431,1.1391436,1.137588,-0.7744405
283,-2.0984685,-2.3436937,-16.146776,0.0060940236,-0.1507334,-0.74365205,-0.7434174,-1.804798
284,-3.3748102,-3.1484742,-19.785473,0.55364025,0.32819322,-0.0067779883,-0.0062601944,-0.16567734
285,0.7371591,-0.71065974,-5.4566545,-0.63294923,-0.6229924,0.19724663,0.19798222,-0.9673289
286,-3.5267568,-4.114211,-27.292547,1.0509604,0.87065953,-0.5517757,-0.55082613,0.65978146
287,0.091630034,-0.54970366,-3.081336,-0.16987571,-0.2572193,0.2677897,0.2676755,9.250649
288,-3.0131378,-3.530745,-22.325315,0.9350907,0.8452235,1.0682617,1.0718217,0.07577172
289,0.27042225,-0.5329374,-6.2289743,-0.7676377,-0.8835529,0.38923216,0.38915688,-1.0839108
290,-1.3188634,-1.3511311,-9.820553,0.0953735,0.0016882184,-0.13888806,-0.13938937,-1.1930617
291,-2.1053205,-1.8641787,-14.379014,1.229863,1.2389013,-0.064177394,-0.063579,-1.4928684
292,-4.575552,-5.069888,-29.380514,0.3675722,-0.0053935545,-1.3672537,-1.3685434,-0.8175688
293,-0.31301373,-1.8239397,-9.25423,-0.24103326,-0.41106087,0.98140335,0.98046154,-1.7162163
294,-0.3095677,0.42944607,1.0312872,0.53794295,0.6029338,-0.057582945,-0.054961216,-1.9253421
295,-2.801305,-4.124271,-24.476341,0.916258,0.829086,0.52117485,0.5201354,0.14598435
296,1.5925384,0.8553091,6.098113,-0.84185964,-0.8775265,0.36920846,0.3693901,-1.5675578
297,-0.0539104,-1.7266953,-12.14448,0.4494696,0.40460134,1.8932937,1.8918892,-1.196373
298,-0.082564645,-0.30156296,-2.1436574,-0.50454956,-0.5454973,0.568419,0.5732389,-0.13762802
299,-1.2396667,-2.5147097,-16.071554,0.19301964,0.10078041,0.98393476,0.9837794,-0.5547954
300,-1.6394486,-1.9681295,-13.516931,-0.39006275,-0.6054522,-0.19480796,-0.19577508,-0.6014043
301,1.1910737,0.59040225,0.2185522,-0.8395556,-0.85779285,0.2866879,0.2852345,-1.4116801
302,-2.128163,-2.967399,-19.874313,0.73828214,0.6136907,-0.4282463,-0.42826235,-0.29304764
303,3.2919502,0.6876465,5.197613,-0.94550997,-0.81420475,0.9515705,0.9514351,-1.2636378
304,-2.6358745,-1.776994,-13.198706,1.0147941,0.9360635,-0.35690692,-0.3568539,0.90931237
305,2.1439323,1.5963781,8.330301,-1.1646101,-1.2319546,0.4363457,0.43472272,-1.6161668
306,-0.120673746,-1.4349623,-9.932837,0.2460362,0.24551363,0.078135416,0.07989218,-1.3881574
307,-3.049711,-4.3321724,-26.104937,0.9425795,0.76889956,0.79218906,0.7923395,-0.37247717
308,-1.0244749,-0.7073065,-1.1264468,1.1573626,1.2358599,-0.27868977,-0.2795823,-1.6307155
309,-3.0632977,-3.6514626,-21.7079,0.80612826,0.66848886,-0.05724983,-0.05757556,-1.2888336
310,-3.2379348,-2.6018941,-14.992708,2.713849,2.9780757,-0.43933752,-0.4403993,-1.2233572
311,-3.8924375,-4.389178,-28.537037,1.172173,0.9979503,-0.62259585,-0.6234979,0.23487277
312,0.21340862,0.2919627,1.451401,-0.19336727,-0.17152919,0.23549895,0.23456892,-1.3367372
313,0.62511075,1.106803,11.243734,0.61517906,0.7508264,0.3647326,0.36491016,-1.5604026
314,0.8357297,0.6608205,-0.7408372,-0.68318284,-0.73058856,0.565542,0.56549203,-0.7422524
315,0.24097762,0.16118586,-1.1014023,-0.70500946,-0.801831,0.5383091,0.54155177,-0.493437
316,-3.1982021,-3.1786537,-12.486526,1.3863952,1.4942163,-1.0551401,-1.0565914,-1.5617747
317,-0.6142041,-0.72742605,-8.075609,-0.18550563,-0.2174145,0.15830375,0.15788597,-1.3002944
318,-2.1144538,-3.3798487,-20.621464,0.9775281,1.0036399,-0.14542256,-0.1470831,-1.4241927
319,-2.8922133,-2.3537536,-17.42111,1.2465055,1.30565,-0.34404945,-0.34205738,1.8593056
320,1.1205381,0.3288485,-1.0739543,-0.24712768,-0.115599655,0.49841833,0.49745515,-1.0052143
321,-2.2369623,-2.561655,-17.159693,0.03241999,-0.1511829,-0.3601787,-0.359686,-0.5147698
322,-3.3341088,-4.120918,-26.1874,0.1009248,-0.2701072,-0.37673268,-0.3783568,-0.326405
323,-1.8687501,-1.5187937,-8.351436,0.34759855,0.24942248,-0.31091547,-0.31147355,-0.29722536
324,-1.581907,-0.95209396,-4.5769176,1.7072756,1.7563095,-0.2949921,-0.29601768,-1.4229193
325,-2.6737394,-3.1987731,-19.117102,0.29517084,0.098069035,-0.4263375,-0.42559767,-0.73714125
326,-0.12738788,-0.19761217,1.0027348,-0.30467537,-0.290676,0.74913347,0.74760157,-1.4054406
327,1.5929189,1.0665641,5.412013,-0.82800454,-0.8288306,0.48796675,0.48930955,-1.0630482
328,-3.3946016,-3.2725446,-20.683128,1.8559145,1.8072553,0.031133298,0.029687481,1.1478348
329,-2.1886988,-2.6153073,-15.819357,-0.13208316,-0.23226435,-0.45817524,-0.45860752,-0.57040817
330,0.5753594,-0.13390037,-2.6082807,-1.058492,-1.2097331,0.22063543,0.22141802,-0.5547924
331,-2.64133,-3.9901407,-22.71585,-0.023131782,-0.11303861,-0.17732532,-0.17838852,-0.9701297
332,-4.33915,-5.7338324,-33.668972,3.0765798,3.0161726,-0.36450863,-0.3655616,0.24205112
333,1.9217894,0.40262005,1.9469843,-1.4155362,-1.508854,0.8424098,0.8428354,-1.0908499
334,1.3316691,-0.35186177,-5.1447177,-1.2840086,-1.4671407,1.0152618,1.0138679,-1.0693986
335,-2.989005,-2.4006991,-16.53322,-0.20070231,-0.49793118,-0.88425285,-0.88183916,-0.10954808
336,-3.6749132,-4.6574383,-26.495287,0.68720627,0.5947057,-0.77843463,-0.7785965,-0.42186025
337,-0.4909259,-1.7904071,-11.539449,0.6292958,0.73024637,0.19297042,0.19217049,-1.0741364
338,-1.9180331,-0.19425893,-4.0001245,0.90774333,0.9683874,-1.1406248,-1.1401956,-0.6680322
339,-2.0698917,-0.8984419,-2.2734885,1.8823649,1.9397027,0.4030952,0.4016925,-0.6174389
340,-0.8415202,-1.1633489,-7.2550817,0.8414046,0.9446878,1.6586808,1.6588211,-0.34649697
341,1.4062402,0.12765333,0.75136244,-0.6864003,-0.6904643,1.0378815,1.0387722,-0.7090322
342,-3.2135668,-2.5817747,-12.767548,0.44864252,0.3591738,-0.3405,-0.340932,-0.95705026
343,-1.7832212,-2.1056128,-12.66817,-0.03878583,-0.19118917,-0.5879297,-0.5892643,-1.3723176
344,1.177933,0.6071685,4.1191096,-0.7138633,-0.7242149,0.27018428,0.27081913,-0.98463094
345,1.053804,1.3348243,8.654254,-1.237061,-1.2698027,-0.5686464,-0.56731355,-1.2501199
346,-4.6023545,-4.949171,-28.959333,0.39709145,0.03565908,-1.0452704,-1.0454695,-0.79505986
347,-1.4664562,-1.1197567,-6.6041493,-0.073951066,-0.15791364,-0.36057684,-0.35892197,-1.3195565
348,-1.0656793,-1.6596303,-13.638168,-0.7329343,-0.94480973,0.28689775,0.28587523,-0.16676421
349,1.7109988,-0.080248326,-2.0667758,-0.53127253,-0.5115655,1.2628137,1.2661247,-0.24779224
350,-1.9478506,-1.5757989,-10.929161,0.54598945,0.51416624,-0.30734506,-0.30776268,-1.0131899
351,-0.8485227,-0.7207195,-6.8496666,0.42724726,0.47919485,-0.3291633,-0.32850838,-1.8179371
352,-2.3623104,-2.0754337,-13.53606,1.0499104,1.0758175,-0.48923078,-0.48997062,-1.2215225
353,1.1892551,-0.10036784,-4.780653,-0.8142181,-0.87236536,0.46770552,0.4682783,-0.14963065
354,0.2562179,0.10082731,1.9298131,-0.52285445,-0.59927547,-0.026055152,-0.022058237,-1.7581018
355,-3.3928463,-4.315406,-24.934237,1.1942633,1.1709362,-0.25467208,-0.2559186,0.09607411
356,-2.2949672,-2.2229767,-16.111565,0.177445,0.037690174,-0.6964225,-0.69696087,-1.4746433
357,-2.7612236,-3.067996,-18.657135,1.0240926,1.1395068,-0.018713033,-0.015239337,0.032661665
358,-3.1157956,-3.3999681,-22.185452,0.368074,0.1612352,-0.8512648,-0.8528489,-1.0024722
359,-0.5201367,-0.67042077,-5.4780293,0.21819393,0.22685191,1.1318161,1.1304276,-1.003633
360,-0.94695973,-1.0158057,-6.202226,0.44706145,0.47424942,0.9678904,0.9665308,-0.63857687
361,-3.4103155,-4.908932,-28.648903,1.5481358,1.4318365,-0.27354035,-0.27408782,-0.70710367
362,-1.6373315,-1.0459851,-8.223255,0.17223291,-0.055404205,-0.5290797,-0.5307291,9.368652
363,-2.9624598,-3.527392,-21.38271,0.9063928,0.76038355,-0.11648052,-0.11722595,-0.88911307
364,3.0259387,0.6038152,0.70034677,-1.0581641,-1.0534381,1.3686247,1.3700335,0.454624
365,0.34150064,-1.1063436,-9.452992,-0.2085252,-0.23918977,0.5356436,0.5389827,-1.1973598
366,-2.5616548,-2.1559117,-13.456697,-0.14987922,-0.35391733,-0.47427452,-0.4744661,-1.3789375
367,-0.51667833,0.986086,14.883808,0.73475343,0.9542141,-0.64514875,-0.6459967,-1.8103232
368,4.5630064,5.3889065,31.463205,-1.619259,-1.5503029,0.06397093,0.062394787,-0.13395743
369,-1.7476444,-2.3302808,-14.826973,-0.17749342,-0.3050102,-0.25222036,-0.25313064,-1.0018915
370,-3.55671,-4.28858,-25.458267,1.4543556,1.3863382,-0.52643853,-0.5271692,-0.5669187
371,-2.5736094,-2.9606922,-19.44852,0.29852423,0.10736832,-0.40051454,-0.40111965,-0.36803696
372,0.8719009,-0.3350955,-4.6236696,-0.9851828,-1.1595229,0.92377716,0.92206997,-0.78484493
373,0.5367048,-0.579883,-2.5115213,0.07183621,0.14175487,0.8633797,0.8621402,-1.0024654
374,-1.1652411,-1.8339994,-12.936649,0.86368924,0.98553294,0.3036531,0.3025866,-0.7898871
375,-1.9081829,-1.6797498,-14.409865,1.6660019,1.8170643,0.42247924,0.4250757,5.4658284
376,0.07222607,-1.2471802,-10.016581,-0.6185009,-0.79275274,0.42947242,0.42805254,-0.92540485
377,1.4633695,-0.5966492,-7.6449437,-0.7173749,-0.7961053,1.4456643,1.4457597,0.13633625
378,0.20072529,-0.21437845,-3.8000953,-0.7492801,-0.8695044,0.15701428,0.15843847,-0.83663803
379,-0.15935373,-0.12384061,-3.5203526,-0.72851056,-0.8859952,0.010862441,0.010504868,-0.5791426
380,-2.9505863,-3.0747027,-18.944275,0.65441424,0.50992215,-1.1204727,-1.1212602,-0.4131387
381,-1.5010047,-0.8313769,1.6102743,0.8801272,0.96470785,-0.19674274,-0.1961534,-1.8190081
382,-2.923468,-1.0694578,-8.403884,0.48467234,0.34518915,-1.3414245,-1.3400304,-0.025424497
383,1.4563346,0.32549524,1.9221461,-0.9104534,-0.95598906,0.26200682,0.26031595,-1.4655414
384,3.696135,3.0651026,19.86916,-1.6510384,-1.6904185,1.3012668,1.2996922,-0.9732872
385,-2.4861608,-1.7501681,-0.2940808,2.6869113,3.0252848,-0.08886528,-0.08849191,9.164511
386,1.2897962,1.4756608,10.547819,-0.9422671,-0.92867,-0.3649198,-0.36645567,-0.63897103
387,0.6686928,-0.31497598,-2.3511915,-0.022721421,0.011306982,0.3990961,0.40093812,-1.5280995
388,-0.8245044,-1.324305,-7.922542,0.3305762,0.4434169,-0.08009342,-0.08132974,-0.8585703
389,-2.800557,-3.4703865,-23.703133,1.3703905,1.1496247,0.11599127,0.11699406,-1.3504258
390,-1.545806,2.709658,13.776222,0.42026475,0.5271263,-1.6807512,-1.6807193,9.628668
391,-4.6506004,-4.8485737,-25.782322,0.37182063,0.1271636,-1.511865,-1.5133322,-1.0244819
392,-0.21922305,-0.21102518,-3.978519,-0.27302295,-0.3016441,0.24615583,0.24752527,-1.2806094
393,-2.0782073,-1.005746,-0.43891454,0.7612973,0.8643077,-0.38239792,-0.38281357,-1.3581153
394,-0.48290053,-1.7837007,-11.067635,1.272106,1.5171101,0.2319427,0.23210104,-1.2135763
395,-3.535316,-3.5575712,-18.14,2.1998208,2.3332474,-0.20332135,-0.20492613,-1.707098
396,-1.6540635,-1.2505335,-9.141497,0.5667616,0.5273112,-0.13279867,-0.13447961,-1.3321459
397,0.20640872,-0.5061114,-4.6185594,-0.8123848,-0.9497529,0.7575931,0.7593579,-0.90861493
398,-3.3902717,-4.3053465,-27.50325,0.66753817,0.46513128,-0.39022812,-0.38902682,0.14860432
399,0.6938894,-0.5765297,-5.826946,-0.6936388,-0.77633107,0.766896,0.76594836,-0.5184221
400,-3.486011,-3.2691915,-20.963161,0.5929389,0.38120088,-1.0992296,-1.0997176,-1.1196698
401,-2.5539734,-2.306808,-15.336773,0.39288938,0.2151735,-1.2268322,-1.2242726,-1.4563175
402,-3.7563136,-4.546781,-27.194855,1.3169167,1.2893652,-0.55871624,-0.5594784,-0.5042889
403,-0.19660684,-0.7307793,-4.3988667,0.76720494,0.91766864,0.44898713,0.4501775,9.541212
404,-0.59890604,-0.687187,-5.7488103,0.8543164,0.99678665,0.39510155,0.39475995,-0.3038038
405,6.044353,4.272273,29.968939,-1.7843148,-1.86555,1.7491332,1.7521521,-1.6408514
406,0.80062246,0.43615258,3.161796,-1.3346145,-1.5033636,0.9039593,0.9034653,-0.6952685
407,-0.7564285,-1.8407059,-12.551528,0.48440108,0.4802818,-0.23196535,-0.22913668,-1.8898405
408,2.8139,1.5158999,9.140143,-0.94479024,-0.9301651,1.0106056,1.0108864,-1.5913668
409,-0.2699421,0.23160416,2.5652778,-0.071579106,-0.07637064,0.0011217749,0.0021443919,-0.7405942
410,2.271049,0.057235025,-0.8085385,-0.45648465,-0.388688,1.409771,1.4081063,-0.6377327
411,-1.8325979,-1.5087337,-13.634292,0.8698593,0.94433,-0.0820152,-0.07973727,0.8872421
412,0.23376796,-1.5959184,-10.710708,-0.4440976,-0.586925,1.6372539,1.6379058,-1.015708
413,2.107964,0.75806487,1.5787885,-1.5076994,-1.6688364,0.81167775,0.814439,-0.513568
414,2.5908542,1.6936222,10.1642275,-0.85387886,-0.80239403,0.94476515,0.9433325,-0.5503867
415,-1.207221,-2.36046,-15.5545845,-0.4940606,-0.6672172,-0.03286847,-0.031682625,-0.45004475
416,0.9047935,-1.3142452,-10.188089,0.03137249,0.055013873,1.108528,1.1075183,-1.1916492
417,-4.0255613,-4.942465,-29.624931,1.9638349,1.8753488,0.3112039,0.31184962,0.5974381
418,-3.5072985,-3.4938593,-21.832811,1.5903641,1.567002,0.03909131,0.037686594,-1.3699356
419,-0.041010793,-0.22108492,-2.2949889,-0.31680894,-0.34951538,-0.15518641,-0.15577213,-0.5340379
420,-2.857488,-3.500566,-21.241476,0.9564352,0.8210097,-0.62750155,-0.6269509,-1.3545735
421,0.56448805,0.64405423,5.0659895,-0.4309235,-0.47689557,0.36250824,0.3612038,-1.6820068
422,-2.3132942,-2.176031,-14.0163,0.40493086,0.33739853,-0.012175707,-0.01282292,-0.9845303
423,-3.2274413,-3.913016,-23.88765,1.0063207,0.8564148,-0.86986667,-0.87128955,-0.6120574
424,4.3023477,2.6124134,16.081684,-0.96961963,-0.90447724,1.3263551,1.3257927,-1.0706838
425,-4.0843506,-4.2114553,-24.12043,1.1122738,0.9421779,-1.414314,-1.4130625,-0.92123353
426,0.26876807,-0.660361,-6.178901,-0.26970515,-0.26518133,0.94617283,0.94688165,-0.6438533
427,-5.513923,-6.833699,-38.834606,2.1854322,1.9548194,-0.9069839,-0.9079322,0.040514924
428,2.1018772,0.92237425,3.506687,-0.99236095,-1.0085348,1.4074051,1.4062763,-0.90366215
429,-1.2534237,-0.8749691,-5.9446516,-0.14092751,-0.1796175,-0.6351841,-0.63363576,-1.5348709
430,0.81956273,-0.14396012,1.8536315,-0.17655392,-0.19306016,0.07833619,0.08579779,-1.4806638
431,-0.45235246,-1.2136476,-9.59412,1.5541406,1.7451731,-0.003433823,-0.0030028657,9.143782
432,-2.353171,-2.7259645,-17.55977,0.5491161,0.43752205,-0.18587266,-0.18673146,-1.3598771
433,-0.60127527,1.1671617,5.2171555,1.2224663,1.4726862,-0.28254578,-0.2797768,9.280647
434,-2.887191,-4.2919335,-22.157915,0.81016326,0.8160259,1.1153566,1.1154393,-1.4225538
435,-3.0983458,-2.3671665,-15.0313015,-0.31687438,-0.55978936,-1.0089105,-1.010101,-0.6083552
436,-0.18157116,-0.6033557,-6.125721,-0.17486547,-0.19399904,-0.24425897,-0.2434791,-1.5403521
437,-4.2281156,-4.375765,-24.93533,1.3422897,1.1550114,-1.0653163,-1.0664103,-0.40908873
438,-3.0858471,-3.7352936,-22.370052,0.60931015,0.41259566,-0.24264033,-0.24369343,-0.80140597
439,-1.3954927,-0.090308085,1.2115314,0.22106773,0.15932438,-0.26532444,-0.26656145,-1.3654442
440,-3.636701,-4.5970798,-28.069103,0.7533143,0.5482867,-0.5796052,-0.58123237,-0.3134302
441,-3.3540208,-5.341502,-29.738398,1.1754496,1.1717653,-0.061761312,-0.06223818,-0.75276786
442,-1.4465332,-3.0277572,-19.944122,1.9339865,2.0664372,0.8985469,0.8983265,-1.2226137
443,2.0501451,2.6828318,23.464542,-0.7466795,-0.6522283,-0.10554313,-0.10658309,-1.3322501
444,-0.42500234,-1.7300487,-10.679145,0.42293718,0.5160034,1.2478756,1.2476145,-0.9482863
445,-1.4695377,-0.646948,-4.4253197,-0.403308,-0.5019986,-0.87123424,-0.872433,-0.85065675
446,1.1594923,0.96596646,7.722054,-0.2638972,-0.19120346,1.4074515,1.4056605,-1.5544927
447,-3.2724915,-2.5515954,-14.3989,1.461516,1.4920853,-1.2989978,-1.2999178,-0.36368406
448,-1.1867318,-1.3511311,-10.573173,0.19466934,0.12834303,-0.4568671,-0.45599884,-1.3480567
449,0.23363091,2.6660655,31.945923,0.40816548,0.51717526,-0.6754289,-0.6752883,8.738575
450,-0.4762,-0.03330279,-0.118942715,0.24583483,0.29956692,-0.1816349,-0.18040513,-1.3356054
451,3.6037283,2.47493,19.162409,-0.9031812,-0.8071861,1.476285,1.4777646,-1.7220349
452,-1.4236118,-1.2572399,-9.513128,0.22924444,0.147007,-0.14058815,-0.14097787,-1.2649432
453,-3.3630216,-4.496482,-26.22036,1.045394,0.97903603,0.004784351,0.008436238,0.027052931
454,-3.1431563,-3.2524252,-22.42278,1.0209533,0.8529089,-0.2439383,-0.24468307,9.002234
455,-1.4244788,-2.253156,-15.365714,0.18604796,0.13499257,0.4314451,0.43157792,-1.1656147
456,-2.5594797,-3.1518278,-20.31557,0.30971706,0.10653769,-0.1909695,-0.19215865,-0.76380026
457,-0.5142974,-1.4852611,-9.292926,-0.0022967707,-0.027172582,0.008160753,0.008475824,-1.1054237
458,-0.58694166,-0.8783224,-7.1897798,-0.5343064,-0.7425639,0.19201009,0.19197935,-0.13421497
459,-3.9585724,-4.929052,-28.00709,2.2862005,2.271014,-0.2682744,-0.26946536,-1.5183592
460,-4.7857065,-5.981973,-33.922813,1.108923,0.7829676,-1.0225276,-1.0218918,-0.24758527
461,-0.9271816,-1.4617884,-6.7518234,0.5849502,0.52661365,0.45352122,0.4522993,-1.6305428
462,-2.4154253,-3.678288,-23.376743,0.398778,0.1696129,0.70976186,0.7103549,0.33760065
463,-1.5156417,-0.99233305,-1.0428045,0.6523408,0.6460273,0.03956695,0.039319783,-1.9683826
464,-2.87822,-2.930513,-12.789136,0.1634762,-0.05418269,-0.2562059,-0.25400153,-1.9295636
465,-2.6513987,-2.1559117,-15.189285,-0.050500803,-0.31901136,-1.1169475,-1.1184727,-0.79339623
466,-0.90661186,-2.1022596,-11.419106,0.20145935,0.24195358,0.38590723,0.38591143,-1.2589002
467,3.2421563,2.1463113,11.899749,-1.0453832,-0.966016,0.8969186,0.8967086,-1.6448748
468,-2.8863695,-3.1317081,-21.313822,0.6041222,0.45860577,0.58273,0.5810175,0.48020974
469,-2.7871475,-2.306808,-16.126402,0.0028422654,-0.24475686,-0.9788425,-0.9802681,0.03792455
470,-4.3723836,-3.8560104,-17.958282,0.8833377,0.5075708,-1.4996579,-1.4994897,-1.6605654
471,-2.1458879,-1.1767619,-4.7260485,1.4004066,1.4449123,-0.4353684,-0.43684226,8.955725
472,-2.2331629,0.64070094,1.5157319,0.13529663,0.1468063,-1.5116082,-1.5128679,-0.65703726
473,1.1979195,-0.4055138,-0.9237032,-0.25138247,-0.16300416,0.825146,0.8260251,-1.5302818
474,-0.8933453,-1.7971137,-6.6332808,-0.034520242,-0.047376044,-0.039141115,-0.039025187,-1.3016955
475,-3.1546204,-4.167863,-23.857979,0.95677316,0.9247407,0.17109393,0.17045157,-0.91422
476,-1.723454,-2.055314,-14.715033,-0.14547832,-0.39419797,0.83545285,0.8366567,-0.4956379
477,-0.45485413,-0.6536545,-5.549303,-0.3625794,-0.36816582,0.17683664,0.17513907,-0.47942567
478,-0.1539671,-0.18755242,-2.6385489,-0.8138459,-0.9959634,-0.30705267,-0.3082581,-0.9572945
479,1.1498523,-0.19425893,-1.4315416,0.26577544,0.45840055,1.5926814,1.5919735,-1.3979065
480,-2.587239,-3.0981755,-18.937716,0.47154015,0.4036339,-0.6986995,-0.6990651,-0.55145687
481,0.3840819,-0.99903953,-7.500984,-0.31898654,-0.27070707,0.25565216,0.25954458,-1.1236132
482,-3.655351,-3.7956524,-22.207697,0.46255288,0.2382229,-0.34486046,-0.34650624,-0.5478558
483,-2.3705688,-2.6354268,-16.500813,0.5603521,0.4097302,-0.29778934,-0.29788157,-1.2285587
484,-0.831677,1.2610527,16.154285,-0.15017334,-0.071375586,-0.84027934,-0.83825654,-1.738544
485,-0.97459745,-1.9647763,-13.43182,1.3242218,1.518164,0.24833266,0.24787194,-1.1955466
486,-0.91965634,-0.080248326,-0.21280123,0.6677891,0.63867795,-0.8720475,-0.8735725,-1.243019
487,1.1217566,1.4186556,8.954643,-1.425255,-1.5369917,-0.4631895,-0.46050933,-1.7130513
488,-2.6331792,-2.7427306,-17.555355,1.7434547,1.7491323,0.054230828,0.054784175,-0.9756859
489,0.6473509,-1.4249027,-9.902464,-0.19062752,-0.18176961,0.55059195,0.5564111,-0.575025
490,-1.5074935,-2.3369873,-15.218805,0.25626725,0.14888175,0.12650733,0.12646237,-1.2221959
491,-1.866551,-1.9278905,-13.902317,-0.25555024,-0.44807538,-0.5092601,-0.5064965,-0.22207895
492,0.070256904,-1.9916022,-15.04219,0.18745753,0.19496551,0.7674548,0.76609993,-0.44844776
493,-3.2086592,-4.0773253,-24.721212,1.6207664,1.5426327,-0.022741526,-0.020389987,-0.5442454
494,-0.36582923,-0.97892,-8.71141,0.3493664,0.396825,-0.37851703,-0.3786452,-0.5572518
