cell,time_hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
68,12,-1.5304546,-4.4506183,0.8833397,-0.15531625,-1.2430048,1.8290869,7.0015354,-2.7887864,2.2339718,3.557551,2.0348723,5.099063,-8.594404,2.128742,-4.1947045,-0.3586497,-4.1954055,-7.407947,0.28969893,-5.1091404,10.506796,5.9328814,10.650127,-6.9654274,-5.906403,4.731427,1.2461882,-0.6879912,7.700366,7.003638,1.2070056,2.8334913,-4.065317,-6.1317964,-1.3278484,-2.1971974,-0.2696361,-0.17415069,2.6483045,5.9034367,-0.22292954,9.468103,-4.650147,-5.9137,1.2914177,-0.06436106,-1.1462406,2.8864622,5.752346,-7.0271144,0.70087475,-4.8116345,-6.592369,6.033202,9.025941,6.7840395,-6.0429544,-5.6200476,-16.5524,-9.476713,-4.0976315,7.684197,-1.7988989,10.816962,-2.6170156,-16.003016,5.122193,-11.170034,-1.4333206,-3.905292,1.2044066,4.6917453,13.0816965,0.7762891,9.065898,5.5623956,-7.1694646,7.386766,-12.08899,-9.451835,-2.7624304,-0.5004863,6.447193,-1.9639369,-7.0243325,6.391495,4.131514,8.201119,-0.80364066,1.2605666,2.7867544,-9.609851,-7.0058722,6.869639,6.0159545,-2.670284,2.3264565,-4.4425483,-1.208524,1.77222,11.640781,3.2661886,4.859087,-4.6729765,2.2579174,1.9978868,-6.9630585,0.23479061,-1.0319722,-0.49438438,15.640321,-2.0948431,-5.088222,-1.7936012,-0.57721543,0.99398524,-13.472932,-1.1980262,2.8636491,-6.5841002,0.5963152,-4.5832872,-4.209982,0.34340703,-9.14174,-3.4437683,1.3868345,-4.7799983,-2.2339373,1.3580782,6.117515,0.35676503,-2.3062968,-0.33238736,-0.68863016,-3.661402,0.34948388,2.4946342,-0.583026,1.6102705,-1.2311236,-0.07181937,1.5781085,4.035381,0.014781835,0.77835715,-0.07611405,4.262792,-0.61418426,-4.0506516,-1.3253807,2.5079825,0.096587226,-6.962994,3.1114936,-1.4104743,-0.48637724,3.1649837,4.219924,1.4205923,-6.898837,6.109149,2.7015245,-1.8955094,3.8548305,-5.2250986,1.3635349,-0.6199555,2.2331958,5.684803,3.3453817,-0.12393359,3.861238,-0.37419498,-5.248399,-3.7317176,2.3617446,-3.5910575,-0.22097455,-0.328254,1.7910352,-2.9431548,-1.8159089,-0.7027807,-1.9543284,1.4639226,0.9240008,0.817663,-0.5852386,-0.21644379,0.44267163,-1.8627763,-1.1499442,-2.042086,2.2801502,0.5873512,-3.0178506,-1.2678018,0.3207879,1.5406518
69,12,-0.50636685,-3.5434227,0.26875642,5.6663446,1.9514151,4.611479,-1.6680472,-5.9453006,4.6149054,5.665845,2.4099498,-0.2665476,2.2691813,1.0060575,3.5700088,8.9647455,-6.1151557,3.090571,1.0896363,-0.11115706,1.3799937,-1.6031902,0.429524,-0.6639621,-1.3270832,1.6617975,2.7984998,6.788958,-2.0670726,3.3589752,1.6545507,-5.4343343,0.025007434,1.9518235,-1.572023,-1.838474,2.2969425,1.3777283,1.9690313,1.3742137,-1.6892599,-3.858742,-1.291335,-1.1049055,3.1442654,-8.718259,-8.055907,2.813622,3.475428,4.470901,-6.890467,0.57268137,-0.57287204,-0.38731974,7.9832916,-7.5954003,4.2176747,-0.24664845,-2.4557757,5.5058312,-0.6830982,1.1692677,4.0998077,-2.2230844,-2.979042,-7.5729346,-1.4939013,5.804226,-3.0029488,-3.9559555,4.2877398,4.2472787,-3.9848096,-1.7287972,9.235399,8.131156,-0.85859865,4.930074,1.4269533,3.9036708,5.909691,-1.3554026,4.5424714,3.8426514,6.103045,-1.4626267,0.19540066,3.061001,5.715643,0.2842422,5.5461893,-5.2588515,7.5878487,3.301788,-2.138575,-2.7160485,-3.2898316,2.8177927,7.211235,-2.489618,-8.497765,8.061637,2.9262307,-5.50546,0.09072715,-3.196573,-6.570709,-0.5400419,-1.8360859,-3.1289089,-3.5735319,0.3572362,-5.7689753,7.926287,-1.2843611,6.3862395,-10.132577,-6.819126,1.3274175,1.4699295,-10.447722,-4.290649,12.063176,1.7288276,-3.324067,10.801182,7.0613484,-8.469361,2.1429276,5.9838376,-1.7475812,-8.063496,3.3264136,-7.9176307,4.0695963,0.7796048,-5.2186832,-16.14563,2.2054815,-0.5447373,6.341307,-6.4365673,-1.6664821,6.6847234,1.1803145,0.11640844,-4.8735986,-10.797609,4.129303,-5.816681,-10.606601,6.1629777,3.6400995,-0.40095362,-3.6092772,1.2452879,0.11447659,-2.1158473,-2.236494,-3.5289145,2.5615613,2.9290006,1.9872468,6.3142395,-0.007378716,-4.5665054,-3.4322755,6.836868,0.4747319,-3.7587478,-4.56282,-7.4056773,-2.3298848,-3.3360617,-1.6474755,0.4873745,-8.784071,2.405919,-0.15890759,2.485549,-8.089553,-1.007239,-1.6727774,5.1667333,7.4419823,-3.6352458,2.1210077,-3.0409226,0.9652775,0.23091853,-1.58315,-0.3216087,-1.4702063,2.5915015,1.7802627,1.8112297,1.9134732,7.0269446,1.0113871,-2.0916553
70,12,-2.5878377,-1.5735846,-2.7417305,-2.7178955,-1.3415895,-2.587388,-1.7449477,1.3978504,0.115887046,0.31925923,-2.0110118,3.1680188,0.02900053,-0.3699741,-0.8215855,-2.2354262,-3.1394775,2.2429745,-1.5577005,-1.1215261,4.251407,-0.943732,-3.4441144,0.06484139,2.8593042,-2.2496412,2.3546634,-1.1114234,2.9163022,1.9189922,0.16032282,-1.4349619,-0.91684,0.4826746,2.7733245,-0.8855112,0.30021134,-0.6909561,-3.4955428,-0.6420629,0.041497957,0.76083827,1.2691865,-1.1542234,2.2587445,0.34236202,-0.8545368,-2.2093396,-4.019034,0.60269207,1.9526635,-1.8276136,4.417825,-2.9089212,0.2150787,-2.9572358,0.94286925,0.0825983,1.3197216,-0.5970049,-0.59182584,-5.1339364,2.8273656,1.6592761,3.6370807,0.2281767,4.1857953,-2.7850037,-2.9030406,-1.4288052,3.7589386,2.504394,-1.4918591,3.4200253,0.1790585,-2.6463919,-0.062776536,-4.949864,0.8147679,-0.6395226,-5.604082,0.47757673,-5.2568183,3.5221174,-4.1666155,0.93069196,3.9007685,-1.6002702,0.46360198,2.466528,4.9973097,-5.887633,4.4213552,5.5336604,-3.978662,-2.4813237,-2.4999518,-1.6235685,8.721991,-4.4818487,-2.8131573,-5.1716204,-0.54795766,8.611464,-0.82099736,2.5712326,0.51468575,-1.1925765,-7.476773,4.098822,-1.0951707,2.712613,2.387332,4.478904,7.3659415,0.8826959,8.02836,1.7972004,2.8498712,1.7299606,2.8899555,7.003461,1.3325229,-2.033994,-4.858372,1.3630182,-0.46283466,-2.6043365,-2.6621456,5.8662333,0.060502943,-1.7011068,-4.964237,-1.2822169,-4.8570056,-3.401069,2.1115246,-1.5475135,-3.4977167,2.4555368,-3.594924,-1.6036936,2.5526447,1.4367573,2.7724838,-2.2846122,1.4403507,0.85480386,-6.0851216,-1.2931895,4.7112923,-3.3804648,-1.765552,-5.677703,-3.3905258,2.6997805,-6.196821,-1.3965143,6.5791645,5.5989122,9.561062,-0.10534283,5.8981085,-2.3345706,-7.086996,-2.3354483,-0.9387767,0.27517515,14.742142,-2.4323869,-0.87635934,-0.5751081,4.898833,-1.0593096,-7.511218,-3.005631,-6.4985867,-5.679168,7.3978553,2.935841,-5.6629725,-9.501773,0.872232,-5.861855,-4.0984697,-7.708338,6.7543254,2.921031,-3.4673836,-10.693842,1.102614,-6.138685,1.5244262,-2.7721505,-2.0652218,-3.6013234,-5.160695,-5.210461,4.7779465,-0.6415907
71,12,-2.8227327,0.41039932,-3.3304818,0.11494232,1.9520007,6.5793853,0.5819644,-1.7343589,9.973433,5.2143908,-3.2995582,8.895304,0.5870798,6.835862,-5.1078577,9.31058,-17.179306,-2.1169434,-7.068264,-0.37048802,-8.105259,-1.3878752,5.981462,1.476194,3.7400079,7.959878,-12.597553,12.246856,7.7186704,-17.914637,-9.751606,-7.2082753,25.960756,-14.033404,8.5041895,-8.924097,1.9776177,-12.285648,2.9630325,1.5388573,-2.3042576,-6.318719,14.418366,3.3486037,-7.1566453,-0.055251516,-0.6342032,1.9407606,-7.519937,4.9847703,-4.9447494,3.2402248,-8.196821,21.68531,-0.37136522,9.918443,14.724367,1.9817104,-7.773086,-6.341528,-1.7585819,-4.651672,5.520172,-8.614888,-3.215091,12.339601,5.4194145,0.44333977,0.7511058,4.0450983,4.1505256,0.5786628,2.7132928,14.120069,-1.7740605,-5.2675753,-5.3011427,-3.3670506,-3.478045,0.757439,-4.746223,-8.236191,-2.7625232,-7.92831,-6.5813656,-3.302716,0.782587,-4.572659,-0.41682687,2.844489,1.497136,2.308211,-3.3359609,-0.83375454,-4.792702,0.9512811,1.3115488,-2.1971455,-1.5396359,-0.4132255,3.3528514,-4.9356627,2.4142666,-1.9659888,4.2721734,0.015876502,9.053906,-2.7016995,1.5702331,-0.27471986,6.257373,0.40489593,0.5163771,0.88933915,-3.5147624,2.1173797,-0.10568101,-5.941046,1.7131329,0.829392,-4.584526,0.25595707,0.28466764,3.9027495,3.7908204,1.337713,3.0061553,-1.7165695,1.7002217,-3.48172,4.4352164,-0.64558125,3.0861497,0.37189308,-1.7435973,-2.5185037,-2.2667575,-0.41367382,-1.1058712,0.19777203,3.3470812,-2.8778787,1.2268215,-3.7238436,2.3423147,-2.8928635,-0.6203686,-0.84316844,-0.6795611,-1.3673934,-5.4680066,-0.7551308,-1.2894063,1.0162176,0.77303,1.8678493,0.32078275,-6.273985,1.768314,-5.2973833,-1.7018818,-1.7245505,3.649573,-0.84598404,1.787146,-3.8479939,-2.9819899,-0.91108805,0.441025,-2.2578106,0.65849835,-0.62178546,-1.2865222,-1.0200319,-1.1576251,-3.3802807,-0.88528085,2.1409729,-0.9128238,0.66666365,0.7583618,-2.0563033,-0.3968619,-0.32502684,-2.2328963,-0.79593545,1.2429098,-1.5862529,-1.5630122,-2.1092148,-1.4262683,0.39251298,0.3921106,-0.62886494,2.0156367,-4.1287985,1.4659237,-0.59598136,0.27352378,0.1721009
72,12,-2.503049,-2.839794,-1.2872523,-0.5974099,1.4407592,0.69165987,0.3491475,-1.4137633,3.5658844,3.8520262,3.0971081,3.721952,-2.7533069,4.580664,-0.8687158,2.7262595,-8.439576,0.23190144,1.8607287,3.0597184,7.829046,5.5905766,1.133708,1.5578299,4.657955,1.5591438,1.8779991,-0.5882003,-5.1636972,-3.6981757,-1.860996,-4.523194,1.2214098,-3.0964172,-3.1459863,0.28540862,-1.8754091,1.3983958,1.1051687,1.1811528,3.8833454,0.2564586,2.3980184,3.5161526,-0.5569565,1.0176938,-1.1521231,-0.12992749,1.80713,-0.8303652,-3.6224308,-1.9582564,2.0482872,-3.9608233,-4.531636,0.8288672,-3.3928502,-0.65436286,2.7591515,3.9099376,-7.607915,-11.696491,2.5191793,-0.4864434,6.802464,-3.3002398,-3.8113837,-5.903,-5.2944236,-6.0389824,-0.14923327,5.6424146,1.9939111,-1.2226934,-0.32910836,6.627439,-0.8113641,-1.055568,-1.8935816,5.784096,-0.364374,5.906068,-0.3656007,8.0788145,-2.85436,2.3172638,0.6765202,7.922127,-6.755675,-5.841121,-11.000914,2.8359365,6.2373877,1.8750087,-0.68494505,-1.7168568,1.3391593,-0.91056174,-3.8366268,1.4215277,8.37114,3.0579338,1.7323278,2.7272496,9.98072,-2.782972,5.7658324,1.868769,-3.0315557,1.5702531,-2.1463468,-6.202804,-0.80397934,6.7231617,-2.772794,4.892621,-5.4039383,-6.461472,-10.368476,1.1113455,7.495777,9.627843,0.8546011,-7.025804,-2.2203147,-0.19172753,1.3211339,5.8220463,-0.11996568,8.649345,5.129879,2.044596,8.766489,2.489765,4.7915697,-2.7738252,-7.659325,0.72325176,-2.730183,-0.9814947,2.995705,9.261592,-4.90259,-7.1400127,-3.5227678,0.84699905,-3.1430693,0.94765866,4.609088,-0.25871807,9.461887,1.3717761,1.0216284,4.146467,0.018498888,4.6400723,-2.1144042,-6.506904,8.069334,8.359121,7.1334677,8.018055,3.511446,0.46436384,7.041987,4.8600984,-1.2692734,2.8433974,4.83915,-8.597428,5.4854727,-0.03574872,-0.8089011,-1.111149,13.870861,-2.4353473,6.341076,-3.2400734,0.43232793,2.2636633,2.6314118,3.4650586,-2.5699518,0.74989974,2.4463027,-2.519213,-2.843273,-1.1090852,1.1404212,5.831112,-1.3497106,3.5138237,1.6133716,0.11763497,8.189564,-8.976109,1.1863129,5.045784,1.2753657,-4.7786717
73,12,-1.0770681,-3.9486015,-0.6053393,-1.3927836,1.3896649,-1.3922743,-0.7235529,0.71042967,1.964738,1.4676512,2.2218733,-2.302788,-0.6441098,-1.991315,-0.1661611,-0.18578258,1.5947818,1.5696789,-0.9153217,-1.6946596,-1.7849908,-0.44155523,-0.014447614,2.5782413,-2.1268048,-1.1370882,-1.0509576,1.3797177,3.226464,0.4541919,0.63287,0.46919847,0.48045492,1.3090519,-0.72055346,-0.90275186,0.22867131,-2.703443,-0.5657687,0.43219006,-1.8479736,2.830407,1.3994694,0.39048502,-0.26560023,-0.79203266,-1.0834738,0.6198864,1.433438,0.830654,1.0679172,-1.1980225,0.06623102,0.18071163,0.8194421,0.56376654,-0.6867222,-0.89942527,-0.693998,-1.7454035,2.2572527,1.7208118,-0.83975583,1.1415967,-0.11101949,0.163987,0.1941194,-0.11009589,-0.56706065,-0.9210747,1.4041386,-1.3986857,2.0807533,0.9054372,2.0585227,-0.5132807,0.1498921,2.2130475,-0.40586916,0.058283757,0.063683964,-5.349976,-0.4487693,-0.28223854,0.54215914,-3.2779903,0.31751713,-1.4714203,-0.46227372,4.303409,1.1472514,-0.5297091,-1.4393306,-1.9947679,2.4125853,1.2386509,-2.016072,-0.28855583,-0.05087506,2.369698,-2.1905687,-0.108240895,-2.5819092,0.79869676,1.330647,1.1745089,-3.159584,2.052637,0.33800447,-3.1255744,1.396052,-2.2225125,0.303032,0.6066147,1.1375962,1.3338736,-0.65885526,-3.9194455,-0.8548664,2.689071,1.351756,2.8091424,-0.58563805,1.5344579,-2.608802,0.26469615,-0.68746376,1.0600853,2.6921105,-1.9901657,0.90724844,-1.2752045,3.4863408,0.85467166,2.9138932,0.6006432,1.199369,0.24426372,0.72385997,0.28582165,0.9927066,-0.5003258,-1.2828559,0.15081972,-2.9051423,1.32822,0.85555726,-1.9336234,-0.27968043,0.4960456,-0.8066271,0.90152425,2.8555367,-0.14589329,2.727385,-3.2488432,-0.4253495,-1.7748392,5.379062,-0.9851668,0.4302479,-0.024318857,-3.231683,0.50480676,-5.0489693,-1.4043496,1.4563086,-0.023164857,-0.6142513,0.07423831,-0.08300518,-1.0832007,-0.18968798,2.236974,2.6051779,-2.15226,-3.440292,7.047011,3.2523217,-0.5661959,-0.83786756,2.390658,0.4010909,-4.320311,2.6859014,1.0951258,-1.7433497,0.05232276,-0.22089562,0.38515136,0.10594823,2.0454376,-1.4458252,-1.4996824,0.73702496,3.0231264,-5.1674213,3.0088518,0.8334042,-1.2543075
74,12,0.8339917,-7.392162,-1.2994119,-1.0362659,0.88081473,-4.2909727,0.6694177,-1.4180472,-2.473933,1.3903397,2.4823556,-3.199483,-1.2041924,-0.29515782,0.34282863,-4.668449,3.0248094,4.4334335,2.4772682,-0.95736617,1.265513,3.726545,0.15450385,0.12956421,-1.1098462,-2.0440416,-1.2010514,0.84840417,0.54124904,0.5392265,1.1959342,-3.9949331,1.5816447,2.4997697,-5.7815733,-2.59734,2.9289322,1.2077323,-6.2902684,1.1992469,-7.293229,1.7669244,-1.0146236,2.1931572,2.236186,3.0371585,-3.2558193,-1.296933,-0.4248247,2.2354639,-4.507369,-0.95110375,-0.23727532,-6.296058,2.798314,1.7702373,-12.967253,3.8262293,1.5738181,1.7023478,4.7859883,-0.820978,0.001412543,-4.7603645,-0.8886532,3.2513773,-2.85897,-1.6794963,5.3372736,-1.3689966,1.9665004,1.9400672,5.509476,3.0996103,2.1161633,3.7681136,-7.177038,-3.602911,0.12235687,2.5050335,-5.4592695,-2.5336628,1.8066113,-1.1181856,-8.599046,-1.960395,2.8283784,-5.10753,-0.803457,4.855629,3.1542673,-5.2076526,-3.4851668,-1.3917586,0.9580431,-0.6195637,0.93357384,3.4610913,2.7608738,4.5696015,-8.185378,-2.4410734,7.9506383,0.3580011,-2.794657,-4.171822,0.71264297,-0.48987782,-7.764458,1.5526941,-1.376887,-0.40035942,-6.974233,-1.0710256,0.41185436,7.5928364,3.0114949,-10.133096,4.771946,-8.458675,-6.8500876,-1.6414915,4.5679955,2.3949463,1.2124243,-4.900018,-10.517814,-0.94237083,-2.337131,-6.706226,4.0331078,-3.234013,-3.3262248,5.2043734,-7.2294717,-3.6000495,8.130451,3.4340093,-3.7247424,3.184964,-2.142741,7.3296304,8.378654,2.0826445,5.5995827,2.7470708,-8.538235,0.6125339,6.0544915,-8.834058,-3.7214391,0.22248594,-0.6088934,11.846232,0.47312313,6.9640565,-3.8759665,-1.4672511,-9.802845,5.871306,2.378156,-4.254096,-4.442025,7.140131,2.8109367,4.3633103,5.1861496,-7.3872237,-3.2552102,-6.5730686,3.9685266,2.6864831,3.9617712,1.6293471,1.8725929,-6.686412,0.8680414,-0.08804176,-11.197437,0.029319467,0.9600032,-4.7939105,-4.7922783,5.016937,0.39758426,-1.1004871,-0.97283554,7.8018584,-3.9527197,-2.3355823,-1.5074749,-4.9591637,-5.825016,4.436775,1.0915691,-0.4380063,4.1119857,5.300125,2.3628237,-6.253638
75,12,-0.7912213,-2.9730504,1.8349816,0.7953688,2.7656171,1.3144838,-0.9033754,-3.2609928,4.9248815,2.697284,1.0768707,2.209325,-0.1527103,1.6937613,-0.27857462,-0.9191349,-7.6553993,2.9082968,0.5188687,-0.6874489,2.6806073,2.624174,3.8341324,-2.0183854,2.4111357,-0.7536102,-2.06503,-0.750131,-6.5607963,2.037484,2.088912,-3.3205,-9.702418,3.452112,-5.9056573,-0.4990904,1.2996699,3.3135052,-0.20763287,-1.4483904,4.067256,-1.728663,-10.983627,-2.5541036,2.957898,0.31502262,-0.083247565,0.7212809,-0.18002579,-2.3218372,-2.3095047,-1.7808028,1.284787,-4.009987,1.7668904,-2.5166872,5.233229,8.072904,-2.5917804,-2.8249664,0.7636969,0.50033474,4.0792603,2.0361972,-3.7178714,-5.7495623,1.4484028,3.6954,4.529311,0.6235065,-1.0351528,6.5444784,-5.3708606,14.13268,-0.6532375,0.23416245,1.3828238,-3.681757,-3.4848132,-1.4085224,15.442929,-7.291547,0.0859815,3.4516895,3.3900745,-3.7680905,-8.915151,-1.0336682,-4.6358647,0.9429982,7.520045,7.547949,-0.7792165,-8.364329,1.1963729,1.6122333,1.0515484,4.2389274,-1.8498379,5.354851,-1.3189824,6.4298043,-7.7953134,1.6053338,11.250286,-6.9704037,-1.4530464,6.6526647,9.181076,-10.705316,3.3720832,-3.4392009,0.18012579,3.6067095,-4.0785375,-2.1397357,-4.755988,-10.048228,3.702242,2.1852021,-4.5796747,5.4438972,-4.7729445,-10.396646,4.932366,8.378396,-3.3742726,-0.7397092,2.5187006,-6.717149,11.387107,-1.2472482,-0.07425519,3.061568,-10.911296,4.448125,1.1597028,-6.0282598,-2.1335514,4.2171516,-1.6744194,5.0572443,2.0298688,-0.41256908,2.8362024,10.269098,4.07909,2.7979074,-5.04976,2.1785262,2.0831099,-0.83036387,0.8928661,-0.8922435,6.649043,13.139693,7.217015,-2.2544158,1.2165602,3.3575122,-2.2320168,-4.831981,0.9422605,0.2854969,2.9922445,1.5074087,2.4561985,0.71677643,1.4126352,0.14069809,-8.883611,-1.9552175,-1.5708269,7.782083,-2.727178,4.4812856,0.46449596,0.71619415,1.7807122,-0.4106133,6.429919,2.5647397,4.2574406,-2.1349087,-7.12667,2.9969745,-2.441412,3.3118408,-2.3497012,-3.9660394,-2.2938766,-0.37497362,-3.2681534,-4.372116,1.0055497,-2.4770894,-1.3572997,-5.811595,0.2614867,3.140946
76,12,-1.2667015,-2.780846,-0.14725395,-3.0071344,-1.0293045,-6.0945873,-1.6937393,3.121629,0.06571833,-0.4439154,2.4264376,0.54627764,0.19805501,-0.42105484,-0.04425768,0.025059875,0.87136483,2.3428981,1.1560222,-0.34293982,1.0078567,1.1959295,-0.6746602,-0.5279377,1.2932884,1.2446856,-0.43161935,0.6649357,-0.18588993,-0.037275944,-0.22538225,0.7711441,-0.21835127,0.023591172,-0.08670813,0.6435971,-0.72262913,-1.4789345,-0.7115491,0.20918888,-1.3671848,1.5494151,0.18108894,1.7127908,0.91289735,-0.3568713,-0.48943007,0.59996253,1.5515555,0.22153929,-1.9714018,-1.201444,1.3726746,-0.039920576,0.43927407,-0.6561763,-1.1681609,1.1247103,-1.669806,-1.2834058,1.7141668,-0.8965445,0.16075285,-0.28104556,0.5216963,1.459317,2.2678118,-0.32943267,-1.4687824,-2.9862635,-0.5760732,0.8628036,0.23515111,1.1873598,2.3397806,2.0558357,3.8960385,-1.8613275,-0.4619999,-0.859616,-2.7793887,1.176631,-3.3002644,-0.006233071,-2.419447,-1.5551246,-2.4972126,-3.1640365,-0.21631685,-2.038825,0.6532426,-1.933054,1.1540022,-1.8583617,0.7619014,1.7214849,-1.2273849,1.9252462,2.504444,1.7744865,0.5159246,2.2315743,-0.07133245,0.570371,-0.17883484,-2.361925,0.64575595,-1.3286726,0.9134317,0.81670886,-1.9109695,0.02017122,-2.0430262,0.27504927,-0.011124299,-1.7621981,1.020535,-2.641646,-0.7939369,1.266551,-0.8573495,-2.258221,0.32944363,-0.56352675,0.50052696,1.0234002,2.7665045,2.667292,-0.7577854,0.36897805,0.3560654,1.4646958,2.6543496,1.5683348,-1.8403752,0.95220536,-1.9301286,0.59275013,-1.0517642,2.7711513,-0.39084238,0.5252229,-1.6004,-2.3876755,-0.9970988,-2.6674008,1.2811338,0.43321925,-0.98550713,-0.64159274,0.12209328,2.7243419,0.00912794,1.6298605,0.13825198,-0.6643775,0.09558589,-1.0916429,0.8652781,-2.2151842,4.966563,0.7553725,-0.79193056,-0.93955576,-1.1981636,-2.1944551,0.12948841,-0.863833,0.2994205,-3.5586689,-1.4032053,0.001888937,-2.1429234,-2.8039892,-1.7384908,1.4784749,1.5358696,-3.1019318,1.0285162,0.22066656,-0.5919774,-0.21544158,-1.7782116,0.53050655,3.0763865,-0.3487623,0.60174507,2.1293743,2.9712703,-1.6719022,-2.5445669,-0.26643795,0.04461254,-4.235034,1.256619,0.004198312,-2.369445,0.34929082,3.4128473,-0.5097692
77,12,0.49141818,-5.0153055,-0.8712188,-1.9215422,-0.89811724,-3.1104178,-2.0245094,1.4350996,-1.0310344,-1.9727466,1.7443417,-4.861607,0.31529272,-0.80899996,1.9162148,-2.6940365,1.8650898,1.6769463,1.8275151,-0.4512964,-3.031566,-0.5921215,0.16907142,1.5292605,-1.6190091,0.32026976,-1.2010021,-0.62148464,0.5806344,1.4099461,0.2601072,0.31376305,1.7343621,-0.1445545,-0.19911042,1.7019042,-0.7881877,0.61544794,-2.2538843,-0.79001826,0.41933882,-0.12609386,1.9327631,-0.9876161,1.6750313,1.0130017,-1.3905218,0.98236305,0.25623456,-0.12115449,-0.11074577,-2.0344043,0.91758215,-1.0945231,1.7654146,-0.82515985,-1.7939448,-0.9324732,0.53002465,0.6751876,0.11182387,1.0181673,-0.58063185,-0.016464448,-2.2253306,-0.24613264,-0.08564563,0.70154107,0.7008209,0.4894647,1.6900029,0.39238095,1.569979,-0.10187283,0.9069777,3.3535898,0.25133783,-0.3014135,-3.0557775,0.44380605,0.09022763,0.21362457,0.025113182,-1.4224637,-0.10177513,0.7783847,-2.7580829,-0.41139197,2.2076614,0.87297195,-0.5712912,-2.2924526,2.4639199,-1.5497191,0.65353924,-0.2904904,-1.9718825,2.7561495,3.4491897,-2.83341,1.2449236,1.4804449,1.3372118,3.123663,-2.3202915,-0.10363015,-0.5270363,-2.165627,-3.0500188,-0.2135057,2.4078882,1.7338095,-1.9297853,-1.6865671,-2.3338084,-0.6692324,-1.2362657,0.21253556,1.4001379,-0.75358844,-1.3928155,0.2735999,2.6783628,1.4577945,2.2206528,-1.5927048,0.32448944,-1.5433749,-1.023463,0.11176671,-1.4712561,0.3547126,-0.91602,2.4990928,2.824659,2.9784114,-3.443387,-3.3646564,2.6877513,-4.6697807,0.70001215,2.1283991,-1.3765001,0.18700828,-0.42742547,-1.8372087,-0.4738612,1.2336712,-1.6144274,0.9887766,1.402446,-0.38471004,2.9151175,-0.08354821,2.003606,0.37347612,-0.8129909,-0.16178977,1.4900975,-1.3361466,-0.17971128,0.84540087,-0.95372546,-0.67627066,2.5919793,-1.9608097,1.9899024,2.5603447,-1.450332,1.2604326,2.2445376,1.712409,-0.41782326,-1.9272021,-3.1051054,-2.3003547,-3.4794002,-0.5983504,-0.8247313,-0.84441173,-0.21551862,2.5278728,-5.1429224,-0.13330694,-5.5012484,-1.1500145,-1.5194874,1.2106744,2.7725148,0.039916012,0.32661203,-0.9264595,-2.5243442,-6.239737,1.34735,-4.446532,3.8866882,2.514643,5.486575,-1.1492068
